# z    h0he0    h0he1    h0he2    h0he3    h0he4    h0he5    h0he6    h1he0    h1he1    h1he2    h1he3    h1he4    h1he5    h1he6
2.030000000000000000e+03 1.057387046190441104e+00 1.057387046190441104e+00 1.052993196964326916e+00 1.049400821105504145e+00 1.049400821105504145e+00 1.046235034081185233e+00 1.046235034081185233e+00 1.057387046190441104e+00 1.057387046190441104e+00 1.052993196964326916e+00 1.049400821105504145e+00 1.049400821105504145e+00 1.046235034081185233e+00 1.046235034081185233e+00
2.020000000000000000e+03 1.056800270633769134e+00 1.056800270633768912e+00 1.051916175179506752e+00 1.048624089009208227e+00 1.048624089009208227e+00 1.045116918738371758e+00 1.045116918738371758e+00 1.056800270633769134e+00 1.056800270633768912e+00 1.051916175179506752e+00 1.048624089009208227e+00 1.048624089009208227e+00 1.045116918738371758e+00 1.045116918738371758e+00
2.010000000000000000e+03 1.056201065877977019e+00 1.056201065877977019e+00 1.050774653173188078e+00 1.047834190580899438e+00 1.047834190580899438e+00 1.043950123078215331e+00 1.043950123078215331e+00 1.056201065877977019e+00 1.056201065877977019e+00 1.050774653173188078e+00 1.047834190580899438e+00 1.047834190580899438e+00 1.043950123078215331e+00 1.043950123078215331e+00
2.000000000000000000e+03 1.055589049199364693e+00 1.055589049199364693e+00 1.049563445843934462e+00 1.047030931028903655e+00 1.047030931028903655e+00 1.042731143999902521e+00 1.042731143999902521e+00 1.055589049199364693e+00 1.055589049199364693e+00 1.049563445843934462e+00 1.047030931028903655e+00 1.047030931028903655e+00 1.042731143999902521e+00 1.042731143999902521e+00
1.990000000000000000e+03 1.054963830987297735e+00 1.054963830987297735e+00 1.048277179500056278e+00 1.046214128721502323e+00 1.046214128721502323e+00 1.041456351078242415e+00 1.041456351078242415e+00 1.054963830987297735e+00 1.054963830987297735e+00 1.048277179500056278e+00 1.046214128721502323e+00 1.046214128721502323e+00 1.041456351078242415e+00 1.041456351078242415e+00
1.980000000000000000e+03 1.054325014897637969e+00 1.054325014897637969e+00 1.046910370603976403e+00 1.045383616890874334e+00 1.045383616890874334e+00 1.040122041918614348e+00 1.040122041918614348e+00 1.054325014897637969e+00 1.054325014897637969e+00 1.046910370603976403e+00 1.045383616890874334e+00 1.045383616890874334e+00 1.040122041918614348e+00 1.040122041918614348e+00
1.970000000000000000e+03 1.053672197890858975e+00 1.053672197890858975e+00 1.045457536486794625e+00 1.044539245310349029e+00 1.044539245310349029e+00 1.038724521967713699e+00 1.038724521967713699e+00 1.053672197890858975e+00 1.053672197890858975e+00 1.045457536486794625e+00 1.044539245310349029e+00 1.044539245310349029e+00 1.038724521967713699e+00 1.038724521967713699e+00
1.960000000000000000e+03 1.053004970539824336e+00 1.053004970539824336e+00 1.043913327795288559e+00 1.043680882331652349e+00 1.043680882331652349e+00 1.037260202236242490e+00 1.037260202236242490e+00 1.053004970539824336e+00 1.053004970539824336e+00 1.043913327795288559e+00 1.043680882331652349e+00 1.043680882331652349e+00 1.037260202236242490e+00 1.037260202236242490e+00
1.950000000000000000e+03 1.052322917105736000e+00 1.052322917105736000e+00 1.042272722176990740e+00 1.042808416781367375e+00 1.042808416781367375e+00 1.035725745070328330e+00 1.035725745070328330e+00 1.052322917105736000e+00 1.052322917105736000e+00 1.042272722176990740e+00 1.042808416781367375e+00 1.042808416781367375e+00 1.035725745070328330e+00 1.035725745070328330e+00
1.940000000000000000e+03 1.051625615755748200e+00 1.051625615755748200e+00 1.040531256313518949e+00 1.041921760089759896e+00 1.041887061697809980e+00 1.034118242700085233e+00 1.034093803615838025e+00 1.051625615755748200e+00 1.051625615755748200e+00 1.040531256313518949e+00 1.041921760089759896e+00 1.041887061697809980e+00 1.034118242700085233e+00 1.034093803615838025e+00
1.930000000000000000e+03 1.050912638722413472e+00 1.050912638722413472e+00 1.038685323007936923e+00 1.041020848450285197e+00 1.040948306024811254e+00 1.032435449904130165e+00 1.032386325452618658e+00 1.050912638722413472e+00 1.050912638722413472e+00 1.038685323007936923e+00 1.041020848450285197e+00 1.040948306024811254e+00 1.032435449904130165e+00 1.032386325452618658e+00
1.920000000000000000e+03 1.050183552392635278e+00 1.050183552392635278e+00 1.036732536025581908e+00 1.040105644993868816e+00 1.039991753777587347e+00 1.030676074668925413e+00 1.030602258974806285e+00 1.050183552392635278e+00 1.050183552392635278e+00 1.036732536025581908e+00 1.040105644993868816e+00 1.039991753777587347e+00 1.030676074668925413e+00 1.030602258974806285e+00
1.910000000000000000e+03 1.049437917344901106e+00 1.049437917344901106e+00 1.034672167403412946e+00 1.039176141990992175e+00 1.039017014082425083e+00 1.028840132118346018e+00 1.028741930223023848e+00 1.049437917344901106e+00 1.049437917344901106e+00 1.034672167403412946e+00 1.039176141990992175e+00 1.039017014082425083e+00 1.028840132118346018e+00 1.028741930223023848e+00
1.900000000000000000e+03 1.048675288297480357e+00 1.048675288297480357e+00 1.032505665125568628e+00 1.038232363035882289e+00 1.038023706591927775e+00 1.026929368993356073e+00 1.026807476037117306e+00 1.048675288297480357e+00 1.048675288297480357e+00 1.032505665125568628e+00 1.038232363035882289e+00 1.038023706591927775e+00 1.026929368993356073e+00 1.026807476037117306e+00
1.890000000000000000e+03 1.047895213823413885e+00 1.047895213823413885e+00 1.030237253910781359e+00 1.037274365057079706e+00 1.037011468658621594e+00 1.024947761325944784e+00 1.024803348531943881e+00 1.047895213823413885e+00 1.047895213823413885e+00 1.030237253910781359e+00 1.037274365057079706e+00 1.037011468658621594e+00 1.024947761325944784e+00 1.024803348531943881e+00
1.880000000000000000e+03 1.047097235876155885e+00 1.047097235876155885e+00 1.027874607749285074e+00 1.036302240182870982e+00 1.035979964568319645e+00 1.022902075916637399e+00 1.022736879732840443e+00 1.047097235876155885e+00 1.047097235876155885e+00 1.027874607749285074e+00 1.036302240182870982e+00 1.035979964568319645e+00 1.022902075916637399e+00 1.022736879732840443e+00
1.870000000000000000e+03 1.046280888941170772e+00 1.046280888941170772e+00 1.025429581238002985e+00 1.035316117256929180e+00 1.034928897190031227e+00 1.020802482632211294e+00 1.020618891095916414e+00 1.046280888941170772e+00 1.046280888941170772e+00 1.025429581238002985e+00 1.035316117256929180e+00 1.034928897190031227e+00 1.020802482632211294e+00 1.020618891095916414e+00
1.860000000000000000e+03 1.045445698716990224e+00 1.045445698716990224e+00 1.022918961733876975e+00 1.034316162882259027e+00 1.033858022250640163e+00 1.018663182268794376e+00 1.018464309469529594e+00 1.045445698716990224e+00 1.045445698716990224e+00 1.022918961733876975e+00 1.034316162882259027e+00 1.033858022250640163e+00 1.018663182268794376e+00 1.018464309469529594e+00
1.850000000000000000e+03 1.044591180191904556e+00 1.044591180191904556e+00 1.020365181574603541e+00 1.033302581827735489e+00 1.032767165406279775e+00 1.016502992827843066e+00 1.016292728351185115e+00 1.044591180191904556e+00 1.044591180191904556e+00 1.020365181574603541e+00 1.033302581827735489e+00 1.032767165406279775e+00 1.016502992827843066e+00 1.016292728351185115e+00
1.840000000000000000e+03 1.043716834854190756e+00 1.043716834854190756e+00 1.017796894483884662e+00 1.032275616495591963e+00 1.031656242059458606e+00 1.014345804649075866e+00 1.014128820152363275e+00 1.043716834854190756e+00 1.043716834854190756e+00 1.017796894483884662e+00 1.032275616495591963e+00 1.031656242059458606e+00 1.014345804649075866e+00 1.014128820152363275e+00
1.830000000000000000e+03 1.042822146793786153e+00 1.042822146793786153e+00 1.015249269136033305e+00 1.031235545159218558e+00 1.030525279583224929e+00 1.012220769708854107e+00 1.012002459781692787e+00 1.042822146793786153e+00 1.042822146793786153e+00 1.015249269136033305e+00 1.031235545159218558e+00 1.030525279583224929e+00 1.012220769708854107e+00 1.012002459781692787e+00
1.820000000000000000e+03 1.041906577343065132e+00 1.041906577343065132e+00 1.012763795677632084e+00 1.030182678559819598e+00 1.029374441270587415e+00 1.010162041650954023e+00 1.009948372099450431e+00 1.041906577343065132e+00 1.041906577343065132e+00 1.012763795677632084e+00 1.030182678559819598e+00 1.029374441270587415e+00 1.010162041650954023e+00 1.009948372099450431e+00
1.810000000000000000e+03 1.040969557796648015e+00 1.040969557796648015e+00 1.010387337615150871e+00 1.029117354330431056e+00 1.028204050841829531e+00 1.008207833840625067e+00 1.008005069878815219e+00 1.040969557796648015e+00 1.040969557796648015e+00 1.010387337615150871e+00 1.029117354330431056e+00 1.028204050841829531e+00 1.008207833840625067e+00 1.008005069878815219e+00
1.800000000000000000e+03 1.040010479629348783e+00 1.040010479629348783e+00 1.008170113678974023e+00 1.028039928580671392e+00 1.027014615778934603e+00 1.006398534989455307e+00 1.006212828635914880e+00 1.040010479629348783e+00 1.040010479629348783e+00 1.008170113678974023e+00 1.028039928580671392e+00 1.027014615778934603e+00 1.006398534989455307e+00 1.006212828635914880e+00
1.790000000000000000e+03 1.039028681468604942e+00 1.039028681468604942e+00 1.006162303190070828e+00 1.026950763796317112e+00 1.025806847138737599e+00 1.004773654745407141e+00 1.004610490942208445e+00 1.039028681468604942e+00 1.039028681468604942e+00 1.006162303190070828e+00 1.026950763796317112e+00 1.025806847138737599e+00 1.004773654745407141e+00 1.004610490942208445e+00
1.780000000000000000e+03 1.038023431866457180e+00 1.038023431866457180e+00 1.004409103910314238e+00 1.025850211977528126e+00 1.024581672851358150e+00 1.003367525788616321e+00 1.003231066806887339e+00 1.038023431866457180e+00 1.038023431866457180e+00 1.004409103910314238e+00 1.025850211977528126e+00 1.024581672851358150e+00 1.003367525788616321e+00 1.003231066806887339e+00
1.770000000000000000e+03 1.036993906615145677e+00 1.036993906615145677e+00 1.002944429362775836e+00 1.024738591616895400e+00 1.023340240852363747e+00 1.002204037196333664e+00 1.002096467025470616e+00 1.036993906615145677e+00 1.036993906615145677e+00 1.002944429362775836e+00 1.024738591616895400e+00 1.023340240852363747e+00 1.002204037196333664e+00 1.002096467025470616e+00
1.760000000000000000e+03 1.035939159039394930e+00 1.035939159039394930e+00 1.001784091582869962e+00 1.023616156782946041e+00 1.022083907855240614e+00 1.001291252958861344e+00 1.001212295990123069e+00 1.035939159039394930e+00 1.035939159039394930e+00 1.001784091582869962e+00 1.023616156782946041e+00 1.022083907855240614e+00 1.001291252958861344e+00 1.001212295990123069e+00
1.750000000000000000e+03 1.034858081214181436e+00 1.034858081214181436e+00 1.000920215623676723e+00 1.022483056062908124e+00 1.020814209087547386e+00 1.000617473411494096e+00 1.000564307116026619e+00 1.034858081214181436e+00 1.034858081214181436e+00 1.000920215623676723e+00 1.022483056062908124e+00 1.020814209087547386e+00 1.000617473411494096e+00 1.000564307116026619e+00
1.740000000000000000e+03 1.033749353480847510e+00 1.033749353480847510e+00 1.000319380354103949e+00 1.021339278511993465e+00 1.019532803946092692e+00 1.000150738860554389e+00 1.000118474151677761e+00 1.033749353480847510e+00 1.033749353480847510e+00 1.000319380354103949e+00 1.021339278511993465e+00 1.019532803946092692e+00 1.000150738860554389e+00 1.000118474151677761e+00
1.730000000000000000e+03 1.032611378880241126e+00 1.032611378880241126e+00 9.999267585743411013e-01 1.020184582968694187e+00 1.018241392225493369e+00 9.998432950924492912e-01 9.998260083621766103e-01 1.032611378880241126e+00 1.032611378880241126e+00 9.999267585743411013e-01 1.020184582968694187e+00 1.018241392225493369e+00 9.998432950924492912e-01 9.998260083621766103e-01
1.720000000000000000e+03 1.031442198153579515e+00 1.031442198153579515e+00 9.996765172196174776e-01 1.019018406091375839e+00 1.016941595259879705e+00 9.996406598275990874e-01 9.996326712880156951e-01 1.031442198153579515e+00 1.031442198153579515e+00 9.996765172196174776e-01 1.019018406091375839e+00 1.016941595259879705e+00 9.996406598275990874e-01 9.996326712880156951e-01
1.710000000000000000e+03 1.030239379702764024e+00 1.030239379702764024e+00 9.995052770066271686e-01 1.017839743174224543e+00 1.015634795843072702e+00 9.994922428434347417e-01 9.994891393145971525e-01 1.030239379702764024e+00 1.030239379702764024e+00 9.995052770066271686e-01 1.017839743174224543e+00 1.015634795843072702e+00 9.994922428434347417e-01 9.994891393145971525e-01
1.700000000000000000e+03 1.028999877292619436e+00 1.028999877292619436e+00 9.993628952540719590e-01 1.016646994152143213e+00 1.014321930003899475e+00 9.993589949319523491e-01 9.993580087176400228e-01 1.028999877292619436e+00 1.028999877292619436e+00 9.993628952540719590e-01 1.016646994152143213e+00 1.014321930003899475e+00 9.993589949319523491e-01 9.993580087176400228e-01
1.690000000000000000e+03 1.027719846193595465e+00 1.027719846193595465e+00 9.992160691510855175e-01 1.015437765081737220e+00 1.013003222392738545e+00 9.992151352845534129e-01 9.992148861299680052e-01 1.027719846193595465e+00 1.027719846193595465e+00 9.992160691510855175e-01 1.015437765081737220e+00 1.013003222392738545e+00 9.992151352845534129e-01 9.992148861299680052e-01
1.680000000000000000e+03 1.026394405802236287e+00 1.026394405802236287e+00 9.990449262049694301e-01 1.014208612688990430e+00 1.011677854996520853e+00 9.990447522965694160e-01 9.990447036525096358e-01 1.026394405802236287e+00 1.026394405802236287e+00 9.990449262049694301e-01 1.014208612688990430e+00 1.011677854996520853e+00 9.990447522965694160e-01 9.990447036525096358e-01
1.670000000000000000e+03 1.025017333346932125e+00 1.025017333346932125e+00 9.988366764140574894e-01 1.012954716115900711e+00 1.010343555904867241e+00 9.988366518925472226e-01 9.988366447476358934e-01 1.025017333346932125e+00 1.025017333346932125e+00 9.988366764140574894e-01 1.012954716115900711e+00 1.010343555904867241e+00 9.988366518925472226e-01 9.988366447476358934e-01
1.660000000000000000e+03 1.023580668927786874e+00 1.023580668927786874e+00 9.985802813994054672e-01 1.011669455622925096e+00 1.008996090731206108e+00 9.985802788422805110e-01 9.985802780709855941e-01 1.023580668927786874e+00 1.023580668927786874e+00 9.985802813994054672e-01 1.011669455622925096e+00 1.008996090731206108e+00 9.985802788422805110e-01 9.985802780709855941e-01
1.650000000000000000e+03 1.022074206606945035e+00 1.022074206606945035e+00 9.982633802539226942e-01 1.010343872473552729e+00 1.007628633843075106e+00 9.982633800706394167e-01 9.982633800478341035e-01 1.022074206606945035e+00 1.022074206606945035e+00 9.982633802539226942e-01 1.010343872473552729e+00 1.007628633843075106e+00 9.982633800706394167e-01 9.982633800478341035e-01
1.640000000000000000e+03 1.020484839322904236e+00 1.020484839322904236e+00 9.978707180268256982e-01 1.008965977314397300e+00 1.006230989607744819e+00 9.978707180785368891e-01 9.978707180566955826e-01 1.020484839322904236e+00 1.020484839322904236e+00 9.978707180268256982e-01 1.008965977314397300e+00 1.006230989607744819e+00 9.978707180785368891e-01 9.978707180566955826e-01
1.630000000000000000e+03 1.018795716798442275e+00 1.018795716798442275e+00 9.973830657920911280e-01 1.007519865830281303e+00 1.004788625251282097e+00 9.973830658414652994e-01 9.973830658206109812e-01 1.018795716798442275e+00 1.018795716798442275e+00 9.973830657920911280e-01 1.007519865830281303e+00 1.004788625251282097e+00 9.973830658414652994e-01 9.973830658206109812e-01
1.620000000000000000e+03 1.016985165169749239e+00 1.016985165169749239e+00 9.967760884528745757e-01 1.005984590137511958e+00 1.003281466575258962e+00 9.967760884998615456e-01 9.967760884800155319e-01 1.016985165169749239e+00 1.016985165169749239e+00 9.967760884528745757e-01 1.005984590137511958e+00 1.003281466575258962e+00 9.967760884998615456e-01 9.967760884800155319e-01
1.610000000000000000e+03 1.015025304753518931e+00 1.015025304753518931e+00 9.960189437063341478e-01 1.004332722268953315e+00 1.001682395722871988e+00 9.960189437508895072e-01 9.960189437320705608e-01 1.015025304753518931e+00 1.015025304753518931e+00 9.960189437063341478e-01 1.004332722268953315e+00 1.001682395722871988e+00 9.960189437508895072e-01 9.960189437320705608e-01
1.600000000000000000e+03 1.012880288541223583e+00 1.012880288541223583e+00 9.950725096769039713e-01 1.002528532577797282e+00 9.999553768392334119e-01 9.950725097189903057e-01 9.950725097012141918e-01 1.012880288541223583e+00 1.012880288541223583e+00 9.950725096769039713e-01 1.002528532577797282e+00 9.999553768392334119e-01 9.950725097189903057e-01 9.950725097012141918e-01
1.590000000000000000e+03 1.010504069710995045e+00 1.010504069710995045e+00 9.938871460559026705e-01 1.000525692016916990e+00 9.980531218910808633e-01 9.938871460954905590e-01 9.938871460787698231e-01 1.010504069710995045e+00 1.010504069710995045e+00 9.938871460559026705e-01 1.000525692016916990e+00 9.980531218910808633e-01 9.938871460954905590e-01 9.938871460787698231e-01
1.580000000000000000e+03 1.007837594004389770e+00 1.007837594004389770e+00 9.923998858300682180e-01 9.982643953959527972e-01 9.959141974003823394e-01 9.923998858671374546e-01 9.923998858514804233e-01 1.007837594004389770e+00 1.007837594004389770e+00 9.923998858300682180e-01 9.982643953959527972e-01 9.959141974003823394e-01 9.923998858671374546e-01 9.923998858514804233e-01
1.570000000000000000e+03 1.004805306746359816e+00 1.004805306746359816e+00 9.905309491507562347e-01 9.956677974298266953e-01 9.934594678495216602e-01 9.905309491852972714e-01 9.905309491707081637e-01 1.004805306746359816e+00 1.004805306746359816e+00 9.905309491507562347e-01 9.956677974298266953e-01 9.934594678495216602e-01 9.905309491852972714e-01 9.905309491707081637e-01
1.560000000000000000e+03 1.001310872656042239e+00 1.001310872656042239e+00 9.881794795971405865e-01 9.926376627625853599e-01 9.905877809717541504e-01 9.881794796291557548e-01 9.881794796156334604e-01 1.001310872656042239e+00 1.001310872656042239e+00 9.881794795971405865e-01 9.926376627625853599e-01 9.905877809717541504e-01 9.881794796291557548e-01 9.881794796156334604e-01
1.550000000000000000e+03 9.970601269314187665e-01 9.970601269314187665e-01 9.852201858500051479e-01 9.967518519898296292e-01 9.871444037453263043e-01 9.852201858800887502e-01 9.852201858663455214e-01 9.970601266607347357e-01 9.970601266607347357e-01 9.852202140715980994e-01 9.970449932034350926e-01 9.871444037453263043e-01 9.852202141018711057e-01 9.852202140889761983e-01
1.540000000000000000e+03 9.929309020265408847e-01 9.929309020265408847e-01 9.821895558446930297e-01 9.847385183561817579e-01 9.837213900950262380e-01 9.821895558716303709e-01 9.821895558602654619e-01 9.928585186317190336e-01 9.928585186317190336e-01 9.821182931585390463e-01 9.847382225355004737e-01 9.836499831217677681e-01 9.821182931855428899e-01 9.821182931742443722e-01
1.530000000000000000e+03 9.876670057861515195e-01 9.876670057861515195e-01 9.779973706374676112e-01 9.806640792975409582e-01 9.791951563109800860e-01 9.779973706618950713e-01 9.779973706517512966e-01 9.875457729630580106e-01 9.875457729630580106e-01 9.778774014267119785e-01 9.805464887790837913e-01 9.790751254350152921e-01 9.778774014511392165e-01 9.778774014409974402e-01
1.520000000000000000e+03 9.815592880043247925e-01 9.815592880043247925e-01 9.729204398645198149e-01 9.751268151316521138e-01 9.738395838525563120e-01 9.729204398865902714e-01 9.729204398774786711e-01 9.813631886347703448e-01 9.813631886347703448e-01 9.727259470194250524e-01 9.749319901370634422e-01 9.736450546284144414e-01 9.727259470414965081e-01 9.727259470323862400e-01
1.510000000000000000e+03 9.744946597795456356e-01 9.744946597795456356e-01 9.668402696840262545e-01 9.686355146233169844e-01 9.675312819268905296e-01 9.668402697038268601e-01 9.668402696957137943e-01 9.741877021054764496e-01 9.741877021054764496e-01 9.665352446749518878e-01 9.683301162881710056e-01 9.672262616139379876e-01 9.665352446947553799e-01 9.665352446866439795e-01
1.500000000000000000e+03 9.663687948513137727e-01 9.663687948513137727e-01 9.596470883331257307e-01 9.610844753990350764e-01 9.601551245943560353e-01 9.596470883507597360e-01 9.596470883436051258e-01 9.659048886504970621e-01 9.659048886504970621e-01 9.591853547606785657e-01 9.606224687284651287e-01 9.596934526336828863e-01 9.591853547783183442e-01 9.591853547711658434e-01
1.490000000000000000e+03 9.570931361347121413e-01 9.570931361347121413e-01 9.512473716702788407e-01 9.523782462213391531e-01 9.516118783745569631e-01 9.512473716858647066e-01 9.512473716796215895e-01 9.564168934930264987e-01 9.564168934930264987e-01 9.505733812778670577e-01 9.517041339842174930e-01 9.509380179346890172e-01 9.505733812934624716e-01 9.505733812872216859e-01
1.480000000000000000e+03 9.465995670600731993e-01 9.465995670600731993e-01 9.415687321318677583e-01 9.424415253312413698e-01 9.418233239312195915e-01 9.415687321455372683e-01 9.415687321401520204e-01 9.456485152122218185e-01 9.456485152122218185e-01 9.406197876980452177e-01 9.414926504916750760e-01 9.408745816070108736e-01 9.406197877117292716e-01 9.406197877063462442e-01
1.470000000000000000e+03 9.348429393048939273e-01 9.348429393048939273e-01 9.305626296359943428e-01 9.312221005324816669e-01 9.307352027656821125e-01 9.305626296478906045e-01 9.305626296433037181e-01 9.335509126677895564e-01 9.335509126677895564e-01 9.292723021471335221e-01 9.299320604075728136e-01 9.294451443924918177e-01 9.292723021590496568e-01 9.292723021544651019e-01
1.460000000000000000e+03 9.218015524005259698e-01 9.218015524005259698e-01 9.182049918312173986e-01 9.186916260159169179e-01 9.183180531218069209e-01 9.182049918414918466e-01 9.182049918376397057e-01 9.201027865971381781e-01 9.201027865971381781e-01 9.165072490632864000e-01 9.169943949509581360e-01 9.166206332705663096e-01 9.165072490735871602e-01 9.165072490697366847e-01
1.450000000000000000e+03 9.074760473727738752e-01 9.074760473727738752e-01 9.044952027365306124e-01 9.048447974162463492e-01 9.045663745313666793e-01 9.044952027453408983e-01 9.044952027421563345e-01 9.053094218489059486e-01 9.053094218489059486e-01 9.023286882931960129e-01 9.026790036263665495e-01 9.024002183223794882e-01 9.023286883020392724e-01 9.023286882988551527e-01
1.440000000000000000e+03 8.918872923568880173e-01 8.918872923568880173e-01 8.894540372311543486e-01 8.896974925790780420e-01 8.894966848469217924e-01 8.894540372386603444e-01 8.894540372360743019e-01 8.892002350526688748e-01 8.892002350526688748e-01 8.867660066043963063e-01 8.870103565287312808e-01 8.868090276610465228e-01 8.867660066119418261e-01 8.867660066093550064e-01
1.430000000000000000e+03 8.750737677534471404e-01 8.750737677534471404e-01 8.731210486222068523e-01 8.732843681422084448e-01 8.731449710805788689e-01 8.731210486285678751e-01 8.731210486265108539e-01 8.718254780250037639e-01 8.718254780250037639e-01 8.698706136458957960e-01 8.700349529317563668e-01 8.698949064364041028e-01 8.698706136523025600e-01 8.698706136502433184e-01
1.420000000000000000e+03 8.570888109094626506e-01 8.570888109094626506e-01 8.555517688429435941e-01 8.556562540840934039e-01 8.555638956163569286e-01 8.555517688483152972e-01 8.555517688467190185e-01 8.532526118157617301e-01 8.532526118157617301e-01 8.517122592692785155e-01 8.518178348442466685e-01 8.517247391252206201e-01 8.517122592747010668e-01 8.517122592731011244e-01
1.410000000000000000e+03 8.379979362457946612e-01 8.379979362457946612e-01 8.368149377783867804e-01 8.368775473403022858e-01 8.368199830907250281e-01 8.368149377829183777e-01 8.368149377817167833e-01 8.335626971162541921e-01 8.335626971162541921e-01 8.323753207314660285e-01 8.324390384803563858e-01 8.323806929063137794e-01 8.323753207360523598e-01 8.323753207348458805e-01
1.400000000000000000e+03 8.178763416580843160e-01 8.178763416580843160e-01 8.169898754339487423e-01 8.170237066762239264e-01 8.169909150377703266e-01 8.169898754377796779e-01 8.169898754369105953e-01 8.128470045063748151e-01 8.128470045063748151e-01 8.119552679267985074e-01 8.119901806002853828e-01 8.119566041121656363e-01 8.119552679306866194e-01 8.119552679298114306e-01
1.390000000000000000e+03 7.968066489397874763e-01 7.968066489397874763e-01 7.961640507298534120e-01 7.961788963452405277e-01 7.961630013001561590e-01 7.961640507331118055e-01 7.961640507325175031e-01 7.912039505266509343e-01 7.912039505266509343e-01 7.905554199399135173e-01 7.905712874117576394e-01 7.905546365661461072e-01 7.905554199432301976e-01 7.905554199426287898e-01
1.380000000000000000e+03 7.748768937764932696e-01 7.748768937764932696e-01 7.744308717881681625e-01 7.744338030231177061e-01 7.744288674579032916e-01 7.744308717909689221e-01 7.744308717905972195e-01 7.687364069924212950e-01 7.687364069924212950e-01 7.682840503820578260e-01 7.682879238595908822e-01 7.682822837403269212e-01 7.682840503849163172e-01 7.682840503845369540e-01
1.370000000000000000e+03 7.521787664756148795e-01 7.521787664756148795e-01 7.518877109521797664e-01 7.518836443767509259e-01 7.518853830263128035e-01 7.518877109546234783e-01 7.518877109544278570e-01 7.455493982866743252e-01 7.455493982866743252e-01 7.452518684903555179e-01 7.452486560266523563e-01 7.452497531372892503e-01 7.452518684928552961e-01 7.452518684926517922e-01
1.360000000000000000e+03 7.288060982823341138e-01 7.288060982823341138e-01 7.286341731753929185e-01 7.286263872222205062e-01 7.286318466177071906e-01 7.286341731775657360e-01 7.286341731775063391e-01 7.217481829907541613e-01 7.217481829907541613e-01 7.215698857652749210e-01 7.215628661154851464e-01 7.215677500501747055e-01 7.215698857675008071e-01 7.215698857674331945e-01
1.350000000000000000e+03 7.048535843433407777e-01 7.048535843433407777e-01 7.047706129561153165e-01 7.047611920685454834e-01 7.047684367606618094e-01 7.047706129580891821e-01 7.047706129581317036e-01 6.974367046461709130e-01 6.974367046461709130e-01 6.973476662331630216e-01 6.973389298056852370e-01 6.973456621231467478e-01 6.973476662351857369e-01 6.973476662352201538e-01
1.340000000000000000e+03 6.804157307914349140e-01 6.804157307914349140e-01 6.803969002275711553e-01 6.803870963267115712e-01 6.803949289534146905e-01 6.803969002294041335e-01 6.803969002295204849e-01 6.727163879157790349e-01 6.727163879157790349e-01 6.726919484233419011e-01 6.726827557935611823e-01 6.726901328396917012e-01 6.726919484252182890e-01 6.726919484253268688e-01
1.330000000000000000e+03 6.555860096056548292e-01 6.555860096056548292e-01 6.556114292154270329e-01 6.556019405460828953e-01 6.556096708810110751e-01 6.556114292171641988e-01 6.556114292173317315e-01 6.476852495768584683e-01 6.476852495768584683e-01 6.477056176417372857e-01 6.476966761569806774e-01 6.477040003814314995e-01 6.477056176435125323e-01 6.477056176436725154e-01
1.320000000000000000e+03 6.304562012353526201e-01 6.304562012353526201e-01 6.305103569468690772e-01 6.305015320275201285e-01 6.305087992987898904e-01 6.305103569485447368e-01 6.305103569487456872e-01 6.224372884689540752e-01 6.224372884689540752e-01 6.224869982704802629e-01 6.224786646291585734e-01 6.224855684073841156e-01 6.224869982721882300e-01 6.224869982723818529e-01
1.310000000000000000e+03 6.051159019804067674e-01 6.051159019804067674e-01 6.051870508490487799e-01 6.051790297931473050e-01 6.051856746717313440e-01 6.051870508506872470e-01 6.051870508509080704e-01 5.970621149273611650e-01 5.970621149273611650e-01 5.971294282740879922e-01 5.971218492601201300e-01 5.971281676200481670e-01 5.971294282757531047e-01 5.971294282759669336e-01
1.300000000000000000e+03 5.796521711248049380e-01 5.796521711248049380e-01 5.797317186281377710e-01 5.797245257420577946e-01 5.797305038388669285e-01 5.797317186297556990e-01 5.797317186299861813e-01 5.716447784725756653e-01 5.716447784725756653e-01 5.717210724758312601e-01 5.717142775322618942e-01 5.717199618005682771e-01 5.717210724774703934e-01 5.717210724776941033e-01
1.290000000000000000e+03 5.541492918988379923e-01 5.541492918988379923e-01 5.542311890221537363e-01 5.542247899857462023e-01 5.542301170607550898e-01 5.542311890237613392e-01 5.542311890239942640e-01 5.462657524939739107e-01 5.462657524939739107e-01 5.463449278668648379e-01 5.463388865633478364e-01 5.463439493721651274e-01 5.463449278684884280e-01 5.463449278687148025e-01
1.280000000000000000e+03 5.286886203758428548e-01 5.286886203758428548e-01 5.287688094116068660e-01 5.287631443630199657e-01 5.287678640239795724e-01 5.287688094132092509e-01 5.287688094134397332e-01 5.210010360774420812e-01 5.210010360774420812e-01 5.210789733173036842e-01 5.210736288246222703e-01 5.210781114718301410e-01 5.210789733189172823e-01 5.210789733191414363e-01
1.270000000000000000e+03 5.033484971988455570e-01 5.033484971988455570e-01 5.034244257192742600e-01 5.034194270027317897e-01 5.034235925264942679e-01 5.034244257208729811e-01 5.034244257210974682e-01 4.959223356199349286e-01 4.959223356199349286e-01 4.959964174149723015e-01 4.959917046111043115e-01 4.959956585432685472e-01 4.959964174165775730e-01 4.959964174167962314e-01
